"","Acerv20","Acerv50","Acerv53","Acerv56","Acerv51","Acerv34","Acerv31","Acerv49","Acerv52"
"FUN_023038-T1",25.3399400241617,27.1487931738597,26.8027978683567,27.8382403932375,27.1620722587995,25.862412922509,25.77805695966,28.2936840564088,27.8043647139809
"tr|A0A1Q9EXG9|A0A1Q9EXG9_SYMMI",0,17.8040519407427,18.3923655820108,19.8991332419608,19.4954393898273,19.2861809577644,0,20.82867884345,19.6823997140847
"tr|A0A1Q9DCB2|A0A1Q9DCB2_SYMMI",21.6140467410815,22.2881726764744,21.741890781808,22.2935708197429,22.1916820683763,19.8867489274336,18.2848857772338,22.1079672209936,21.5973256067107
"FUN_018613-T1",0,21.4274769301368,21.6536401538064,21.7327523803282,21.3161262178646,19.6034977652036,19.0675571299042,21.4259679962268,21.4173050274511
"FUN_013799-T1",0,22.8327255570099,21.1434293276973,23.1929704246656,19.9414912508958,15.289226414613,0,22.3941962392554,19.2461862158289
"FUN_027060-T1",0,20.1007757394554,23.0722017656498,24.3606590794497,24.8395591128745,22.3395469418711,24.9636943185579,26.2799059043851,26.2179378280272
"tr|A0A060BFW4|A0A060BFW4_9DINO",0,7.7877253059812,0,18.4046295861175,0,0,0,20.0099070762221,15.1506199653058
"FUN_021832-T1",8.6125330943692,16.4634719350973,18.4583737270043,17.7634479957739,18.2184853882978,0,0,7.72210303934207,0
"FUN_006721-T1",0,10.7029454529072,9.84133701800834,18.5084845106636,20.19040699176,0,0,20.7311129774229,19.6039685649013
"FUN_016458-T1",0,22.6311856145694,22.3189756778843,23.0554980532621,22.4517646503017,20.292408140499,19.9960132241361,23.4188759025276,22.21511732564
"tr|A0A1Q9CKP2|A0A1Q9CKP2_SYMMI",10.9087668582088,10.7071312546593,10.909722556518,10.198171210507,0,17.643229101073,10.2395590477337,9.09269664619899,0
"tr|A0A1Q9E4F2|A0A1Q9E4F2_SYMMI",0,9.52460654177042,8.74885966095997,0,7.70793689023197,0,7.74282032973226,8.73317766116859,0
"FUN_000619-T1",0,23.1240449191038,22.2214001444054,23.1804117000289,22.3833783861536,21.0487655635536,21.773691423779,23.9475438718253,23.3808976414301
"FUN_009120-T1",0,22.0064833191974,20.5443786776667,21.5139617797907,20.9510766882857,20.1625105747378,9.13944929850724,22.3633236403699,21.3795608120839
"tr|A0A1Q9DQX7|A0A1Q9DQX7_SYMMI",23.6115434082248,24.2570756468273,23.0171046901296,21.1559532889992,22.2099867633598,21.8673304028149,0,24.5724926879373,23.2546505029821
"tr|Q76EH6|Q76EH6_POLGL",20.1647516958862,10.453012597289,19.6476454018229,10.9537462734379,20.392740672439,19.4476664419234,8.77818940967844,20.5367923487278,20.716157143213
"FUN_018258-T1",0,19.7135174635193,0,17.4903191735705,0,0,0,0,0
"FUN_002519-T1",23.3040128037639,24.431613658872,23.7181294329727,24.6005200401777,23.7606182090642,21.7607893748443,22.2104169185009,24.1041808724545,23.51120624671
"FUN_023040-T1",0,26.2862953911667,25.4286864082649,25.7598497176986,25.556215326588,25.1204737002095,24.6763307860586,26.9876740871003,25.8128073888575
"tr|A0A1Q9EXH5|A0A1Q9EXH5_SYMMI",0,20.2469875699498,23.0254759895562,21.1950180433453,23.2464676415295,19.3951429006657,17.8758358490067,21.8071514920154,21.1328015564867
"tr|A0A1Q9DCC8|A0A1Q9DCC8_SYMMI",0,0,0,8.32761860631868,0,0,0,8.65473373598686,0
"FUN_018614-T1",0,18.3548981861503,0,19.7025206322805,8.99068608565944,0,8.61135500688197,20.2868554237889,18.9112164155561
"FUN_013802-T1",23.7330587640173,24.2804264435655,23.1594956372367,24.7176355055852,22.2306213574889,20.0697028063824,0,22.8587000250567,21.5079847686648
"FUN_027067-T1",0,0,0,19.5023580577881,0,0,0,0,0
"tr|A0A060BJ95|A0A060BJ95_9DINO",0,0,0,0,0,0,0,20.2578025960506,19.9031301482287
"FUN_021835-T1",21.9375068886594,0,0,0,0,0,0,0,0
"FUN_006729-T1",0,22.6559093437137,22.1972817471562,22.5487877393911,22.4475580955226,20.2214278167803,20.6763224739668,23.6987344197149,23.181666237292
"FUN_016463-T1",22.5626697904303,24.6762805402604,23.2003309047676,23.9372186170826,23.6956766914472,22.4302452882123,22.4946694648901,23.8812812274604,24.3491862517165
"tr|A0A1Q9CKQ3|A0A1Q9CKQ3_SYMMI",0,8.066520921663,8.93444442678759,17.7230128021069,17.9488826106156,16.3335047980635,16.3150386956366,18.9300766368277,17.0310226802099
"tr|A0A1Q9E4G2|A0A1Q9E4G2_SYMMI",0,8.54438894438351,0,18.4624731133459,0,0,0,18.1970398419087,0
"FUN_000625-T1",0,17.0834869721488,0,19.9358975269865,8.07632067591962,0,0,17.8249655182683,16.401446212318
"FUN_009125-T1",0,25.2397655243987,25.8410296029047,26.2793687427535,25.8449697247902,25.4082117783725,25.9369297438698,26.4829051360785,26.0143830559885
"tr|A0A1Q9DQY8|A0A1Q9DQY8_SYMMI",0,20.1084584976083,19.2687042018144,0,20.9232565551368,0,9.0242886688016,20.8772986183273,18.4735828883033
"tr|Q76EH9|Q76EH9_9DINO",20.2419493397454,0,0,0,0,0,0,0,0
"FUN_018259-T1",0,25.7860622205691,25.7875398647161,26.342847452112,26.2260788029611,24.5958563254706,24.7593874983906,26.583239734038,26.2052874962328
"FUN_002520-T1",20.6746542481312,24.3286145915191,24.9716460561248,25.8902675924303,24.6726043241786,24.3852692558105,25.3550818892445,26.3652481793254,26.171216757931
"FUN_023044-T1",0,0,0,0,8.53830864817213,18.4828276474641,0,18.9287977319747,19.8155506006081
"tr|A0A1Q9EXI2|A0A1Q9EXI2_SYMMI",0,0,0,9.59408553523001,9.04337652301064,0,0,9.5778056569541,0
"tr|A0A1Q9DCK4|A0A1Q9DCK4_SYMMI",0,8.46451937542194,0,0,0,0,0,0,0
"FUN_018615-T1",23.8357620350952,24.1579103516564,23.0327668270785,24.0441606311532,23.1833640331841,20.702778901503,19.2949703905669,22.9550306741359,22.496507852981
"FUN_013803-T1",0,20.3815944406736,21.0094192352459,0,0,0,0,0,0
"FUN_027074-T1",0,0,0,0,9.42825379854006,0,0,0,0
"tr|A0A060BJB1|A0A060BJB1_9DINO",0,19.8147265593374,8.84699186201281,20.1378102365982,17.7090030709346,17.5524814845335,16.0614152996892,20.8649992022783,20.7290804880504
"FUN_021854-T1",0,22.1290232227595,21.0521108577861,22.2930088483118,20.4419707998969,18.4716394958178,0,21.2031573416747,19.9450679903324
"FUN_006731-T1",19.675074716665,20.741155548906,20.9482197283219,21.6984627567902,21.6710300938969,19.9095605962024,21.2943408692151,21.8786198288971,21.8192189981794
"FUN_016465-T1",0,18.5309438727515,9.05570794538492,0,0,0,8.11718419487818,0,0
"tr|A0A1Q9CKQ9|A0A1Q9CKQ9_SYMMI",0,22.8694742635938,23.4894145934056,22.321357601146,23.151097012989,22.1393212041792,20.6085299397779,22.707397762776,22.4592372338774
"tr|A0A1Q9E4I5|A0A1Q9E4I5_SYMMI",0,0,0,0,0,0,0,9.88898159747661,0
"FUN_000627-T1",19.4405639372561,22.7887146823109,20.6926966362889,22.8959078852704,8.57473960432,18.4463765937902,0,20.7719417063687,19.8264227996223
"FUN_009129-T1",0,24.4294494370146,24.1627123895113,24.4896617098951,23.7198672670719,21.8969025705387,22.3161572425662,24.7376123701407,22.979836322306
"tr|A0A1Q9DR09|A0A1Q9DR09_SYMMI",0,17.2237533949712,0,9.23641481933094,9.45513251375026,18.205148908906,0,20.0396139933647,19.7201390267578
"tr|Q76EI0|Q76EI0_9DINO",26.8303462296245,23.2435129505986,21.6388320019065,22.8920759370556,22.1823288288615,21.026818561604,20.0892774838881,23.5248186382106,22.5125825456003
"FUN_018278-T1",20.7574652000756,0,0,0,0,0,0,0,0
"FUN_002521-T1",22.2885779844474,23.2222911577028,24.5209770351611,23.9443045462007,23.1645789117803,21.9530486520782,22.6210181007595,23.5986754224515,23.6068313613723
"FUN_023046-T1",22.32206246589,24.4819219841902,24.068459638146,24.8596827593212,22.9870043651072,22.3351201664812,20.9265394859272,23.702391203603,23.1225959528883
"tr|A0A1Q9EXI3|A0A1Q9EXI3_SYMMI",0,24.3909528490557,24.447374739453,24.7493798174564,24.3023678367984,24.2551498386681,24.752741210753,26.2277439918294,25.3316504955969
"tr|A0A1Q9DCL1|A0A1Q9DCL1_SYMMI",8.32439645455155,9.01768684131882,0,16.7180454041769,8.09343433541236,0,0,0,0
"FUN_018621-T1",0,23.6850134580518,22.699273211292,23.6001276679459,22.4153187721144,20.7626245374312,19.8470971705026,22.0871424069389,21.6517774157271
"FUN_013819-T1",22.4911252662175,24.5091985049158,24.50600393844,25.0712831787922,24.2146626707375,22.7446809131657,22.3836757858156,24.4333161675075,23.9203451312613
"FUN_027078-T1",0,0,0,0,19.1802236813975,0,8.07618203713048,0,0
"tr|A0A060BJC5|A0A060BJC5_9DINO",21.6099767381367,0,0,0,0,0,0,0,0
"FUN_021855-T1",0,21.6042698521683,19.8071034225174,20.6940788625327,19.4634804048506,17.3719552688682,0,20.0039159649869,0
"FUN_006739-T1",25.9369889432493,18.8950462594457,9.18790790244497,20.3651521691926,0,0,0,0,0
"FUN_016472-T1",0,22.1719474614157,21.7468720064217,23.0092459313351,21.0638753210203,19.5552313236057,0,21.0987163456331,20.6711410650302
"tr|A0A1Q9CKR9|A0A1Q9CKR9_SYMMI",0,22.1878733333328,19.6673769727524,20.4486083816621,19.2659790681025,0,0,9.83906192146915,18.9162556149943
"tr|A0A1Q9E4I8|A0A1Q9E4I8_SYMMI",0,19.198405925665,20.1271507820756,19.4890981184959,19.3055812456042,21.1539409988908,20.9946047049388,21.4261938053445,20.6965099914433
"FUN_000631-T1",22.6947841928618,24.5609984097222,23.9879094647654,24.6542448953261,24.4411589145013,22.2929413964519,21.4180697104801,24.1809863914283,23.8854670953395
"FUN_009132-T1",0,24.3483270860477,24.7388649295724,25.5067262189405,25.1148820965102,23.6723883281325,24.6309316894874,25.4049028366683,26.0097377622949
"tr|A0A1Q9DR13|A0A1Q9DR13_SYMMI",0,17.8385783413818,0,18.0745478052958,16.8442479431678,16.7650140912902,16.2640588604964,20.6227133160761,19.9726727433149
"tr|Q76EI1|Q76EI1_9DINO",18.6292577525626,10.7138623022542,0,10.5377751549889,0,0,0,10.3805471236736,0
"FUN_018283-T1",0,24.2733121396479,24.3383350669581,24.8613150662719,24.3835248856437,23.5441730163626,23.3733627096286,25.8959240304535,25.6403056797331
"FUN_002522-T1",0,19.782874737227,18.6575524685104,21.9787307320043,19.7345553561698,17.4629255740027,20.7850550089584,21.4818479569062,21.7990977910472
"FUN_023050-T1",20.2013231363521,22.9838571543855,22.5230387999016,23.6957434366654,23.441446564508,22.081910850471,22.6553279334744,24.3014977848784,23.575384478491
"tr|A0A1Q9EXJ1|A0A1Q9EXJ1_SYMMI",0,0,7.71553657146889,8.25778062654142,16.5095668154734,17.4025041540194,7.64353151033217,19.9599285386369,19.146118658284
"tr|A0A1Q9DCN8|A0A1Q9DCN8_SYMMI",0,7.56821522667403,0,0,0,0,0,8.27529824841108,16.697252669325
"FUN_018623-T1",0,20.8464759065687,21.5087617598183,21.4712822697799,20.2037705190104,0,0,9.06898336968499,21.009564171559
"FUN_013825-T1",0,22.7402275124964,22.4709946543529,23.6811697573544,23.5712969340863,22.7427130041403,22.5061774991978,23.967975768538,23.865216833792
"FUN_027087-T1",24.7290446657936,24.9600594702189,24.4289479793209,24.9866139578684,23.9587869143623,19.6035883155397,19.9716467315861,22.5016114888285,21.4483910969266
"tr|A0A060BJD1|A0A060BJD1_9DINO",23.4261182899927,24.1324428069277,22.6063459256217,23.8045669688935,21.9679669941502,19.987876017129,20.5714000842652,23.6920081925036,22.2464451668818
"FUN_021856-T1",18.9458948917101,0,11.1340261032515,0,0,0,0,0,0
"FUN_006744-T1",20.5873697692308,23.2839052733139,22.2113330367899,22.9030448614638,22.6697704248431,19.1180970171129,0,21.5194909839446,21.1443999661904
"FUN_016474-T1",0,26.7960935790284,26.758179338748,27.5070460779022,28.3785219586507,27.4362842987934,28.367586087069,28.5640868358754,28.5176201979108
"tr|A0A1Q9CKT7|A0A1Q9CKT7_SYMMI",0,20.5917578375964,20.0907904163043,21.5715791295181,20.7527626479715,20.581368865441,18.7941788013771,21.9930859404771,21.2480387366727
"tr|A0A1Q9E4J3|A0A1Q9E4J3_SYMMI",0,21.406447533538,20.8034042125852,11.0980511490411,10.8557190112976,19.5687447594007,18.5592564437807,9.58899562533604,21.1844692033846
"FUN_000632-T1",9.53239637611172,22.2670567430642,20.9089554957551,22.0111138779947,20.9285984164485,19.083196224673,9.85593177417014,20.7540054635239,0
"FUN_009137-T1",21.1500745010141,22.1574498935093,21.6334207180185,22.461967243738,21.5346619697196,20.0846877326538,18.6460689315737,21.92326909926,20.5534502432595
"tr|A0A1Q9DR22|A0A1Q9DR22_SYMMI",0,18.0929043007913,0,20.7082566429423,17.8436709580057,18.1040612053045,8.77567764700268,20.1156985713386,19.4378272378196
"tr|Q76EI2|Q76EI2_9DINO",25.5132136942274,25.4969667831263,24.8362339921168,25.7191506313476,25.5282150278089,23.7080938260216,23.8462355529487,25.3350529425712,24.1440601686293
"FUN_018283-T3",0,23.3415959815744,23.3282268896666,23.2976179709499,23.1827169755549,22.4416116802405,22.7794599834438,24.7510289689448,24.3150413900233
"FUN_002524-T1",0,19.123046150182,18.726770466151,20.1834636043909,18.8688468178432,18.0763511130763,19.5800276755097,20.4826140805805,20.275034382533
"FUN_023053-T1",0,25.4945576416695,24.0085194104637,25.0282133939206,23.6379148164003,20.2569561353762,9.55983406803321,24.2945165676281,22.993966805826
"tr|A0A1Q9EXK5|A0A1Q9EXK5_SYMMI",21.6078536508192,19.4629652926558,20.7319788783187,20.5195169097534,21.062667824024,19.8831876943012,19.1941285439827,20.0959508975292,21.8691769919402
"tr|A0A1Q9DCQ0|A0A1Q9DCQ0_SYMMI",0,10.2216200094073,9.89600827596649,0,0,0,0,0,0
"FUN_018625-T1",18.9742506399003,19.4516115617036,9.12983715593485,19.6792676513172,9.38994462221671,0,0,18.8075868647946,0
"FUN_013846-T1",17.8239045924038,21.5816629515929,21.2829202603894,22.6466789065048,22.5132399987126,20.8946201807342,21.9127162916043,24.9841125099137,24.3683747724667
"FUN_027090-T1",8.88550934537149,23.4085139263954,23.6800316215252,24.4543063623824,23.8036356210173,22.3160762623921,21.4164014445246,25.2708954007409,24.3472548424267
"tr|A0A060BQ26|A0A060BQ26_9DINO",24.586440610939,24.9411981824662,25.1637746077956,25.1836203023655,25.4303750350156,25.3958415111707,25.6808208049471,26.4868849682137,26.3258940791938
"FUN_021870-T1",0,24.1752564374777,23.9596138001231,24.5698101787739,24.4323500580307,21.2051566665677,20.8704774907263,24.4679844551794,24.1735918232388
"FUN_006747-T1",21.1708230188651,24.4917966384429,24.0110081060316,25.1591443538031,24.1190910732918,22.2589860495644,22.9584176612373,24.4078658604107,24.1031974290108
"FUN_016477-T1",0,18.2896575526804,0,20.629054913846,8.88879140647463,0,0,9.28676257659666,0
"tr|A0A1Q9CKU8|A0A1Q9CKU8_SYMMI",20.3986402619541,22.8249619016906,22.2634356864225,23.1372961827252,21.5241460706825,20.3226158615275,8.97193274142562,22.9358927726459,21.6488889968822
"tr|A0A1Q9E4J8|A0A1Q9E4J8_SYMMI",0,21.5386935444134,20.4027276987061,21.4309228414594,19.7351221468625,19.3700764782303,18.9052207721957,20.9746019443676,19.9328678523169
"FUN_000633-T1",0,25.3852069632162,23.7648970280164,25.0786947221879,23.0950310509587,21.8375936730687,19.9070626178067,24.4507157970617,23.4498646241092
"FUN_009138-T1",0,24.2495917589774,23.1859340603446,24.1602008515059,23.3262567593834,22.6282748711041,22.1622494572389,23.9850387976284,23.6821816123617
"tr|A0A1Q9DR30|A0A1Q9DR30_SYMMI",0,11.3918337562058,11.4382510728677,11.1098308019718,11.6295561876637,0,0,0,0
"tr|Q7XJJ4|Q7XJJ4_SYMMU",21.695231812492,0,0,0,0,0,0,0,0
"FUN_018287-T1",22.5853861969,21.5999833596407,18.7243088523459,19.9450839849955,0,0,0,18.8691073900906,0
"FUN_002526-T1",0,0,0,9.59682163190819,9.51065673792154,0,0,0,16.3746150069118
"FUN_023054-T1",20.7768861394062,18.8467467961164,0,0,0,0,0,9.38603966916548,0
"tr|A0A1Q9DVW0|A0A1Q9DVW0_SYMMI",0,22.1483869341264,21.742139009443,22.021840926661,20.1859407290429,0,17.9200744647606,10.2285185675391,19.9531918484094
"FUN_012505-T1",0,17.8167298367896,16.0715905680949,19.730572059221,17.34028847639,0,0,8.13770762264501,0
"FUN_011568-T1",0,19.1142597136264,19.2571178012609,20.7626235984172,8.49080036339122,0,0,18.4204482957454,0
"FUN_013848-T1",0,27.6792973563704,22.4223283312164,23.8392011308392,22.7801509646865,24.5178127558837,23.2472228225655,24.9613956512755,24.5087339719427
"FUN_027091-T1",0,18.2760331877189,16.2219556003905,18.8731792682287,8.5206638059637,0,0,0,0
"FUN_017466-T1",24.3091083292534,25.4918603504947,24.3991605509072,25.6727288932569,23.2163794336046,21.3244305410471,18.883484778958,23.5062426851195,22.9604578723583
"FUN_012765-T1",0,23.2683505139769,22.6767029756924,23.719556674095,0,19.5907825624263,0,21.8753267031201,21.4155473377413
"FUN_006748-T1",0,20.7445119258043,19.8125652327674,22.2062140156673,21.3013445741687,14.9359937349102,18.0863858709188,21.9178131586164,21.2308196755599
"FUN_016493-T1",0,19.8662214604054,9.25874819545067,0,0,0,7.91275270679503,19.0870670659593,18.3578483548172
"tr|A0A1Q9E4L6|A0A1Q9E4L6_SYMMI",0,0,0,9.9917842143715,0,0,0,0,0
"FUN_015264-T1",8.94205842320977,19.5637694184677,18.9032967861382,19.5278623559909,18.5281579557018,16.6201482160111,0,19.7945323499057,19.2816606733898
"FUN_000636-T1",0,9.07562225967615,18.8277496945432,21.2129095093751,8.64857904659324,0,0,18.9347330711633,19.631832489913
"FUN_009139-T1",0,22.8024856627102,23.75308504642,23.2015934549996,23.9686503030693,22.363616920961,23.2104523049072,24.5734707600239,23.7927508823968
"tr|A0A1Q9DR33|A0A1Q9DR33_SYMMI",0,22.4728490973652,9.86006951337892,22.3623096995734,10.3149828808599,0,0,20.3883819128852,0
"FUN_019595-T1",21.0325488291988,0,0,0,0,0,0,0,0
"FUN_018288-T1",0,19.8643454814493,9.84186827054934,20.0247175698992,20.0053095332595,0,18.5180222573325,20.7161123624041,20.1858009863032
"FUN_002537-T1",0,18.3799664866043,15.2896378161885,18.3655303934888,0,0,0,9.35146679266411,0
"FUN_023055-T1",20.4217032581802,21.7731866457516,21.8347472020668,23.106834612255,21.1250336375894,19.4892521488438,18.2977755334773,21.9009722232865,20.9931242855285
"tr|A0A1Q9DVZ4|A0A1Q9DVZ4_SYMMI",0,8.81382037446256,0,17.107282147447,15.5975135888022,0,0,18.1058710931544,15.0110088075872
"FUN_012506-T1",0,24.4242126115012,23.4785451377971,25.2223590260683,23.8389093765484,21.9143927970365,21.0922667576144,24.6009881415554,23.65163805851
"FUN_011569-T1",0,20.3249138797374,19.8023688690763,20.8969557024361,19.8616271048682,16.7864866078598,0,19.9672954608713,19.5005754411293
"FUN_013856-T1",0,20.5803788238462,0,21.5152926835072,18.9666618758086,0,16.0092037493519,22.5884778356452,21.276348786349
"FUN_027108-T1",0,20.9176972119307,9.0766696306247,21.1077800686208,0,0,0,8.7771782586712,0
"FUN_017469-T1",0,16.4737434972765,0,0,0,0,0,0,0
"FUN_012768-T1",28.4285840234244,27.8012640554757,26.4911928864601,27.5651984537601,24.7319978308177,23.370246531809,21.9910884056328,26.1517703811132,24.8723508480155
"FUN_006749-T1",0,21.338752048633,19.2432081123771,22.2799614254593,20.0151406527787,15.9897936162806,8.71281694820871,22.0238269454242,20.3120774968941
"FUN_016494-T1",0,24.9119859399717,24.2926410504537,25.2784801408672,24.8832545261932,24.0725844651413,24.4432195271785,26.7231649946282,26.0955905258257
"tr|A0A1Q9E4U7|A0A1Q9E4U7_SYMMI",0,0,0,0,0,0,0,9.88616775884844,0
"FUN_015266-T1",21.7973950149508,0,0,0,0,0,0,0,0
"FUN_000638-T1",0,20.0488914724342,7.39890674356566,18.6821393076964,8.48271741981978,0,0,10.094754848662,18.9139792002734
"FUN_009140-T1",8.64857904659324,0,0,0,0,0,0,0,0
"tr|A0A1Q9DR66|A0A1Q9DR66_SYMMI",23.2326568698806,20.8243960169349,17.3297386949925,21.5585082156141,19.4912600779122,0,0,19.6978509189002,0
"FUN_019598-T1",25.8714900358791,0,0,0,0,0,0,0,0
"FUN_018290-T1",0,7.63798948248781,19.9211650067228,21.0597512407528,18.2555612665713,0,0,20.9719085588403,18.7017159526843
"FUN_002539-T1",0,20.484631336792,19.7372449943865,20.0537996645793,18.2562946389251,18.5311567834799,18.9227938493994,22.4244296802927,21.3464352794688
"FUN_023056-T1",0,19.6788196317938,0,9.73034092983302,0,0,0,9.0619217742607,0
"tr|A0A1Q9DW12|A0A1Q9DW12_SYMMI",0,0,0,23.688975812152,0,0,21.7349498750263,25.18911334248,23.7005998383325
"FUN_012510-T1",20.7043671480346,23.9923851346078,23.4159326025123,24.3521086484775,22.691058295857,21.344958472109,0,23.7646840860679,22.8894629292361
"FUN_011570-T1",17.1893542980381,20.6325686560478,19.4976951041921,21.3784283091279,8.95215560569306,0,0,9.16467700534255,15.6874577021248
"FUN_013859-T1",23.0757631456476,23.730853631197,23.1508009699452,23.9326806335427,21.3906130279392,20.7071678417765,20.664274766142,22.9186705877709,22.2860842025755
"FUN_027120-T1",0,24.3997520328968,24.8249860845884,25.7208106227728,25.3739815804236,24.3949275585777,24.6873153442682,26.4410134920329,26.1332547860446
"FUN_017474-T1",0,19.2808243131168,0,8.79575021624654,0,0,0,0,0
"FUN_012771-T1",0,8.68154121013179,0,18.3478950823998,0,0,0,0,0
"FUN_006755-T1",22.148561400384,22.805776555341,20.7798625366235,20.7849810228817,17.9798404400661,0,0,9.69521779513758,0
"FUN_016500-T1",0,18.5277247061267,0,0,0,0,0,0,0
"tr|A0A1Q9E4W6|A0A1Q9E4W6_SYMMI",0,8.07044483442379,0,16.5987936616694,8.78667196585122,0,16.4755347964658,18.4638357128393,16.5932306198768
"FUN_015268-T1",21.395380859754,0,0,20.1300008268758,17.3531704249616,0,0,0,16.6814168705511
"FUN_000639-T1",0,19.2983646295834,20.0567597386201,20.1757821334038,19.8569675273101,19.93087735284,19.9684661852148,20.3997614691016,20.3096373282108
"FUN_009141-T1",9.01647754542265,19.7806747328361,18.235638489595,18.9614757952855,9.41807604346196,0,0,20.4426255191518,19.9880147576833
"tr|A0A1Q9DRB7|A0A1Q9DRB7_SYMMI",0,20.6149824072532,17.8341068891165,20.4955433478406,20.4050491673381,0,0,20.2668315768092,16.9989980251781
"FUN_019608-T1",0,19.0821101728201,9.29197659142804,19.414332354275,9.69191436213974,19.7019849349882,19.1396932553668,20.8824283228795,20.1446993138921
"FUN_018292-T1",19.6980903210263,25.9703331181317,26.3336622065777,27.1012382838019,25.4874960567154,25.3274502292612,25.4568269504132,26.9564312476938,27.0185763700875
"FUN_002541-T1",21.8194386610748,25.4067635543284,25.0991723597107,25.9369918929003,25.2312588585468,23.8038861401986,23.5176327390367,25.5419283645498,24.9266103073535
"FUN_023058-T1",0,18.7876921897466,9.00849933228385,19.6883721496201,9.18972937574268,0,17.5581993484076,9.14810635719364,0
"tr|A0A1Q9DW54|A0A1Q9DW54_SYMMI",0,22.3215734512072,21.4511825615165,21.9599965820587,22.6986514905715,22.3369349902325,21.9237951348119,23.5308444321115,23.1378368501569
"FUN_012523-T1",0,19.3869475444215,8.10282981602906,18.9920512868849,17.103294590116,0,0,17.4045728183476,0
"FUN_011573-T1",24.132825606007,24.4560903902691,24.2530762064684,24.8702651795434,24.194635220947,22.8685684439413,22.3563883606448,24.4570904679394,24.3429582726411
"FUN_013863-T1",0,11.444961668158,0,0,0,0,0,0,0
"FUN_027121-T1",0,21.0867961671127,19.6646387842158,21.1218945183124,20.3623039106966,0,0,19.4466566818152,18.4008335843682
"FUN_017477-T1",9.65620551779648,0,0,0,18.7512624134609,0,0,0,0
"FUN_012772-T1",0,24.5709744789248,0,20.1947763080118,0,0,0,17.63978208538,0
"FUN_006756-T1",0,19.7192525194623,18.0208632156729,20.0848092394367,19.837184804517,18.2881406160765,0,19.7560065948599,17.591646520057
"FUN_016501-T1",21.0256040179696,22.7280163752775,23.0976282444729,24.5992933757624,22.5825697919126,20.4470953368913,19.4375661805683,23.5545742866307,22.0749002688695
"tr|A0A1Q9E4Z5|A0A1Q9E4Z5_SYMMI",20.6129873144575,17.8177726200438,8.68903309940523,10.1008400207555,0,0,0,5.335018276879,0
"FUN_015272-T1",21.5906836215492,19.9986502415697,18.2433389438469,19.8089826836957,0,0,0,19.1722929984536,0
"FUN_000644-T1",0,21.3182667020937,21.0232899561408,21.4574869566367,20.0994832449845,15.871135184243,8.01213698127,20.4314350428987,18.9693893320765
"FUN_009142-T1",21.795422818195,23.487850485847,22.9791045097686,23.67408569172,23.1965658033756,20.9099772920275,20.7530892898959,22.4665452668271,22.0703637104386
"tr|A0A1Q9DRD1|A0A1Q9DRD1_SYMMI",0,9.47856944656632,18.2439964157017,10.368596021574,17.8291175081365,0,9.53233060126145,20.646894120741,19.4385177645074
"FUN_019613-T1",0,22.2141101811525,22.0859174804538,22.9316382052327,22.1218835146057,20.2046081567729,20.8067555897876,20.6606209280799,20.9269452664618
"FUN_018298-T1",18.8146957408144,21.9733271557205,20.4658442245924,21.0674655300615,21.1204419542433,18.2461421344246,8.71142249267726,21.3222091748612,20.7353750476748
"FUN_002542-T1",24.3499529466409,23.6812405251023,21.702497834916,22.0978153642374,25.7706493601944,21.0315241983628,24.4069849270232,24.7476381449709,24.7664820495751
"FUN_023063-T1",0,20.0030965749221,17.8347309898018,18.4200271045139,20.3633962487233,0,17.0182537338368,17.3371031867743,19.4560355012597
"tr|A0A1Q9DW61|A0A1Q9DW61_SYMMI",0,21.9396741189943,21.6300219853466,21.5485670911559,21.6569347869297,20.1005968976524,18.4944608308909,21.8257434682413,20.8042799389305
"FUN_012524-T1",0,19.092290013838,0,17.8153563785639,7.95199974643518,16.9830492606503,0,0,0
"FUN_011574-T1",21.9658093422316,23.1327791229932,22.2696682616191,23.409181568787,21.7330542346474,20.1985541507312,0,23.1677492679528,21.9690390021397
"FUN_013883-T1",22.856562697699,24.2430507857763,22.0086838510325,23.0552033922247,21.1133950768563,19.8926747311719,8.87942064918642,22.5886954933424,21.6812834575414
"FUN_027122-T1",0,0,0,17.6744485001763,18.8792952333564,0,9.10185800499934,0,0
"FUN_017478-T1",9.18761094773628,26.5900372568239,25.7919669037637,26.9041767380093,24.7239165001947,23.6157133682762,22.599051497978,26.2935264001371,25.3160415529609
"FUN_012773-T1",0,17.7742432481353,16.522371191696,17.865735515966,17.6138147527798,0,0,9.61631000365207,0
"FUN_006766-T1",19.2474673082947,21.7480029496385,20.2220653658283,22.5383214349761,20.6952617861718,17.3607613701886,8.54552654545725,22.236433126885,20.9657286327546
"FUN_016502-T1",0,21.7482851787182,17.5925929972283,9.04691766623918,0,0,0,18.8139644227945,18.3568173090382
"tr|A0A1Q9E4Z7|A0A1Q9E4Z7_SYMMI",20.7653952843378,8.22752712435263,8.12660982008426,17.9095290887821,17.9880557521048,0,18.8447059441812,20.8284851340865,20.5536002348492
"FUN_015290-T1",0,20.0040431365066,10.1270373902686,10.5481133940604,0,0,15.4526566434795,19.0717168626199,18.9378766480647
"FUN_000645-T1",9.04098873494532,25.6701234144484,24.6930608951617,26.2274615349222,24.5621106069027,21.8500620477491,21.3831175043727,25.9553061781885,24.8196206687309
