"","Ofav1.1","Ofav5","Ofav1.2","Ofav26.2","Ofav26.1","Ofav10","Ofav55","Ofav2","Ofav59","Ofav4","Ofav43.2","Ofav60.2","Ofav43.1","Ofav60.1","Ofav24","Ofav8","Ofav21","Ofav7","Ofav23"
"XP_020631123.1",17.8859048608773,0,18.138216793975,19.9477810290541,16.9896051583894,15.4665226130327,15.9668433749956,0,20.6456786596596,18.9788863840747,19.7228742222612,0,19.1488265879023,16.3641004480623,0,20.4800456382374,17.8536202375193,19.8105543766194,17.8505104015299
"XP_020624285.1",19.0055834333782,19.3280152532905,19.5955616294426,0,0,0,0,0,20.8869565189289,19.1937876221009,0,17.5867445158206,0,18.137366431429,16.3038164156318,20.5432140568697,19.8559436622344,20.2562651348572,17.9470147557096
"XP_020616767.1",23.4217549996865,20.9074415686607,23.9235584415801,21.8119919762788,22.2437693224529,22.4312948273196,19.3499226161848,22.3940033741571,23.4683937265358,22.6621435345768,21.7399540318846,22.2971494150968,21.5301724570874,21.9062817861715,17.4325092775737,22.167014107696,23.0082646421548,22.8668776277779,23.6714049014845
"tr|A0A1Q9EV19|A0A1Q9EV19_SYMMI",0,23.8186064582557,0,0,25.7322355748838,0,0,0,0,0,0,0,0,24.1720356330478,0,0,24.4938110546117,0,0
"XP_020623318.1",23.7476133100533,22.0916532881224,23.7141334526943,22.2227126666241,21.7445928460263,23.4045967952797,17.8248903918284,22.3660449474016,22.1063428058251,23.1224654622765,22.6980240128948,22.5956169428825,22.2571509952734,22.6283149256238,23.035118410312,24.72148667308,21.804764012381,24.4133249333779,24.0008867279599
"XP_020605485.1",19.7974256375821,16.8486840619925,19.4615813628007,0,0,0,0,0,0,17.6977209963754,0,0,0,0,0,19.940487097865,0,19.6852090441789,19.7585924702225
"XP_020618582.1",26.4566624341213,25.0154226242561,26.4494538298927,24.8133433440909,25.1070013922901,25.4668564207312,22.7045544432133,25.2668317111193,26.0155135473935,25.7849278087299,25.2102708045992,25.2983698886082,25.080380722743,24.8871111235622,24.9188812939186,26.4062775014453,25.5542896147446,26.100196385635,25.7822570962552
"XP_020611466.1",27.1561275372639,26.2930962431366,27.37447998558,25.6005742953777,25.9120073051844,26.6293664456408,23.5860106407788,25.9141597527634,25.3734540325925,26.5311937510884,25.9627296571604,25.8535780033394,25.584430661011,25.7136674091121,26.1556019149146,27.3244002984888,25.7102746162306,26.9248989821006,27.023713846108
"XP_020625069.1",17.2135314499536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6702447623602
"XP_020617552.1",0,0,0,0,0,0,0,0,21.3433749639181,0,0,0,0,0,0,0,17.1457033242637,0,0
"tr|G9I8I1|G9I8I1_9DINO",0,0,0,0,0,0,0,0,18.0393421274929,0,0,0,0,0,16.0985873018122,0,0,16.7599531820748,0
"XP_020624053.1",25.8279123815309,24.9077590070956,25.8836649522313,24.6897065392463,25.2522330675662,24.98037979118,22.6333684404502,24.0143385066916,25.6895918853045,24.2729502927776,23.5956669052573,24.9623350522548,23.7027337822631,24.3163927876868,24.6187278795248,25.5966034364255,25.0281762515458,25.7584068630323,24.7013451210747
"XP_020610147.1",17.3651348495213,18.9111139885203,18.1046243461053,0,0,0,0,0,0,0,0,0,0,0,0,19.2891566056806,0,17.8853686891803,17.7643597681498
"XP_020630565.1",19.3319556638144,0,20.4252169279404,0,0,0,0,16.3560564403931,0,18.1862158205813,0,0,0,0,0,18.855078330941,0,0,18.97561570066
"XP_020611995.1",24.2526452951149,23.4898363258498,24.4379928547239,23.5425049278218,23.639498702349,23.6454041384804,21.1674800127963,22.6228260050491,23.8752274871271,22.9018150230795,23.3574307895094,22.815263864285,23.1766840370806,22.6525695146753,23.375877965647,24.569752545404,23.3171019030847,24.0455108029903,23.7881361256081
"tr|A0A1Q9EEB9|A0A1Q9EEB9_SYMMI",22.5654417044574,21.9647980825707,22.8042399532672,0,20.9849586840094,22.3413399194447,19.577327399728,0,0,22.6052382788688,22.0634546612778,22.4467766407206,21.263904719449,22.0102470533586,21.9122523488666,22.6988210092738,22.0909720338551,22.6768921808592,23.4844375632645
"XP_020618319.1",22.0405716705435,17.9244181947151,22.1602613743767,18.7956053099081,19.784527817681,20.0058013338503,0,20.2760005546966,20.8698325276934,21.6836538822842,18.3685448269185,14.6701029624229,15.7575723141621,0,0,19.5312120039607,0,20.8583809831808,21.8497223508436
"XP_020604792.1",0,0,0,0,0,0,0,0,19.4621207956064,0,0,0,0,0,18.9233826208345,19.7277027924773,0,0,0
"XP_020624785.1",22.5370631402281,22.2801695483651,22.4834293160403,19.6862867853379,19.4537267903989,21.4605903787656,0,20.846516484956,22.7271071692767,22.5147990371621,18.5663328137171,23.4667507393904,18.8499273236033,23.2526164960715,22.8290221881715,23.8156781183939,22.363646327458,21.120603026475,23.0467185352982
"XP_020631124.1",17.9981661878852,17.6967027000348,20.9790378578313,20.8959309719593,22.0632900696821,21.2333733354347,15.857689472874,16.084372424785,20.1734099729264,17.4853497768852,20.7930483809159,18.9741036499615,18.8137530133043,18.2304192314047,21.2942914861375,0,20.7539324403466,18.425220001859,19.91403615444
"XP_020624286.1",24.4007252664603,22.4762446042375,24.8465124200798,23.6925155782885,23.2678449579581,23.1649659868259,18.1120881980697,23.5781933449389,25.1138751565247,24.7599478502479,23.6702398233741,23.2745358404298,21.35285974264,22.5622328732376,21.688724554742,24.7506553174393,23.0479218469622,24.7687797352137,23.0856706810134
"XP_020616769.1",23.9847251848392,22.4813020500444,24.2426139401407,23.2858332576426,23.3264606215396,23.6752581280237,18.290149376409,22.6167514124127,23.6487065782091,23.3415135297487,22.0486687932082,22.5055341596901,22.0160006064161,22.4381199904094,22.4476091902636,24.1410711417124,22.5109782846915,23.7861179414941,24.3241012124091
"tr|A0A1Q9EV22|A0A1Q9EV22_SYMMI",0,20.6937055898707,24.0308638578332,0,0,0,0,22.8071522631237,0,19.3803025175316,0,0,24.4489703195931,21.9281746076076,0,0,0,0,0
"XP_020623320.1",25.2392339175136,24.826853787074,25.7711226188948,24.209513232942,24.0078763338449,25.0970709899824,21.7820083737923,24.0893036208207,24.8136951392334,24.8759862232015,24.5383205645983,24.3594751158753,24.2939796128714,24.2555914506943,24.5647072002905,26.0835288524129,24.2918774267707,25.590095439302,25.5994323454886
"XP_020605488.1",25.0151130385175,23.6469349415376,24.9905958890304,23.1060742216608,23.1534318882928,23.2298765782921,20.4405052450287,23.6956812421872,25.4967633123915,24.5190758423434,22.4804542092104,23.5664767105124,22.6495291993056,23.2713788173977,23.6432761201591,24.8837689039245,24.2936316827685,24.6620667483554,24.0712673351145
"XP_020618583.1",25.6645176509693,24.9366541572264,25.8566988108163,24.8213516934533,24.8182021642424,25.4545602658842,22.9700051021718,24.6397337839327,26.255825475478,25.0090410735512,24.9669945787447,25.0797470128728,24.8603269227528,24.9392839932291,25.8705840175436,26.7235136359359,25.7371484259359,26.0254665418146,24.5041418406403
"XP_020611469.1",26.7200385119963,25.8759030296408,26.4938841340398,26.2731406028512,26.3060621241396,26.5292977355358,24.4146821393602,25.5083906127323,27.6632008925362,26.0370004437447,25.9706056243863,26.0946061411252,25.7911284760855,25.8743675742221,26.4467499060272,26.818583810839,26.7791739539707,26.5125277677998,26.1575735708156
"XP_020625072.1",17.5159230864439,0,19.333070159589,0,16.7771397099961,18.8861996703956,0,0,18.7552885863841,0,17.4465421787193,18.2015639896564,16.46696862674,0,19.0693370000227,20.7329764154926,0,19.7617281433995,0
"XP_020617557.1",23.7456268339727,21.8998809170581,23.739830146363,20.8426856428891,20.9680374397353,20.6893607636728,19.4802438971434,21.7926032519165,23.2332002569597,23.014662942243,22.4905441504274,20.7277518108502,21.8888818268785,20.7475546160053,22.0936306541239,22.3489542166818,21.9456420807285,22.7771190365628,20.9398912292565
"tr|G9I8I3|G9I8I3_9DINO",21.9306308735544,0,22.3952435962304,21.932758662412,22.2651070843387,23.4291810626712,18.5250122220672,24.1285690435113,26.3325675309269,24.6918428040219,24.1448381534212,24.5658714690779,24.2669947274235,24.6971564080093,23.5393132543571,24.3687963748312,0,24.4015848119546,0
"XP_020624058.1",19.2442128341073,0,18.9123133919683,0,0,0,0,0,0,0,0,0,0,0,17.1151351165995,20.0075816765442,0,0,0
"XP_020610148.1",19.1433807225962,0,18.9815644947947,18.6784866676405,19.0275631819001,0,0,18.5520273601313,19.8201088283162,19.139863570801,0,17.7010424311058,0,0,15.4752584487821,19.5982542742938,0,20.3641015170416,20.8105692813731
"XP_020630566.1",23.9112839951273,23.9268994035978,24.6231586208442,23.2348380380598,22.6189878706614,24.1473870027377,21.5627292076837,23.7798460728129,23.7669470845201,24.121472256869,24.3012165824247,23.7444673051342,23.1608951529509,23.575355623496,23.5584283042071,24.7622245244993,24.0730096168141,24.3852969075317,24.2985719944702
"XP_020611998.1",25.940721572977,25.1266484331001,26.1182606825691,24.6627285081414,24.5141950796258,25.4852547175512,22.2889800978691,24.7782820587523,25.5103225875213,25.4283600768533,25.0594581357498,24.7818544884256,24.8147407217538,24.5159503285337,25.1144706223102,25.9166208429754,25.2666748593263,25.7147114269624,25.6565874069224
"tr|A0A1Q9EEE9|A0A1Q9EEE9_SYMMI",20.0656593648923,18.7762948686554,21.0379845659224,19.5464592983917,19.4370957314895,0,0,18.1554161419518,0,20.137962988221,0,0,16.6667926454981,0,0,19.5705617302282,0,21.4015071483216,19.7591778799278
"XP_020618322.1",21.1487999060587,0,21.8747776530673,0,19.02837284931,19.6948628536565,0,18.976455044566,18.3273377324735,20.4568366634543,0,0,0,0,0,21.0344960681873,16.906902336243,20.3627111746954,21.7717300393961
"XP_020604794.1",26.3755575738197,24.6428405017894,26.4304528866578,24.2774028392472,24.2539273165336,25.1486790947338,21.1501271946949,24.3779711128371,24.9220343276454,25.3352003625872,24.3446569564495,24.3252311244984,24.0488963262256,24.093858457695,24.3243006729747,25.7856383198354,24.2010304946526,25.5957223000135,25.6197296489444
"XP_020624789.1",20.7621735707754,0,21.1819183832142,0,16.931695520902,18.3074187412572,0,17.4025874235766,19.8703602039293,18.6688607526791,18.7634166321188,0,17.6299186402317,0,18.6848684474395,22.8779028677306,16.8222845140095,23.0252472187409,18.3607656560091
"XP_020631125.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.158570552076
"XP_020624288.1",20.5119755486804,19.5192043102287,21.1889147712767,0,0,20.3220722779368,0,18.8960633163809,0,0,19.8504600402221,19.60322608009,19.4714192117334,18.9084483299076,18.7951296501562,21.0294496774065,19.6014316740241,21.0787391337976,21.4996157578433
"XP_020616772.1",15.2776143235859,16.5358980363777,16.3973069608826,0,18.2950020837109,16.5729962185773,0,0,0,0,0,0,0,0,16.9098345012137,17.3788282482552,0,0,0
"tr|A0A1Q9EV41|A0A1Q9EV41_SYMMI",0,0,0,0,0,0,0,0,18.3456434699484,0,0,0,0,0,0,0,0,0,0
"XP_020623321.1",22.6305873101222,19.0300716732345,22.7664215400405,19.7485712321898,18.9364970439352,18.6367980654235,0,20.8558820872663,20.3684563717969,22.0438353281201,19.6822110874944,19.6609621070529,19.5904353724275,18.8250426185987,19.656691949987,22.2815002256766,19.3295927092207,22.2294058986085,22.2981848185718
"XP_020605489.1",25.9271180080178,24.2617541293571,26.096781113903,24.7078726779641,24.9682301864226,24.7365566130529,21.1087854081255,24.2713901454931,25.8735223320649,24.7515177546814,23.9384599781415,24.2615654853815,23.9645731065904,24.1330848931046,24.1118175779406,25.0696785942446,24.6689471299362,25.0782523404279,24.7088989059958
"XP_020618591.1",19.2240228779501,18.9495503212079,19.8766383451082,20.0380522398409,20.4011430565109,18.0547897723898,0,18.3496224737556,18.9844879971981,19.0888218755413,20.7549111463993,18.0616612468063,20.0442033206549,0,18.4997018781573,20.7687860438857,0,21.5813224285082,0
"XP_020611470.1",25.2496754633685,24.5393889314308,25.5515660816791,25.237532562427,25.4006312714507,24.930967065538,21.2236606043672,24.5740963488894,26.2969327083699,25.1232670584643,24.7558028728189,24.5751235506409,24.7440370676458,24.4275534568986,24.9249332119754,25.4271335254032,25.3240519268395,25.3723055758644,23.2458200382915
"XP_020625073.1",25.3781623040471,24.7981606328737,25.5433529909213,24.9635274728887,25.0341595609019,24.4555884142968,22.2878591775721,24.4762486221779,26.4111173531559,24.6557582946566,24.9307054442965,25.1042810883503,24.9551507978676,24.9646466484272,25.2771374290075,24.8150828900637,25.7527012081329,24.9435105533949,25.0568130292271
"XP_020617566.1",0,19.4543294190761,0,19.7345326723318,17.9963465941341,19.123790514901,17.4681069293812,0,19.5580189204495,0,0,17.1168617276003,18.5439720274595,0,21.9914087020582,0,19.2621980984902,0,21.4336959674181
"tr|G9I8K8|G9I8K8_9DINO",25.0170357596381,0,25.383834556757,26.6105982102335,26.7567817998069,26.7566291188559,24.7832177303171,27.0841475088854,28.7449970618504,27.2140083835976,27.7614942250135,27.1098151250179,27.5994110407564,27.0637649579439,26.829559206982,27.3022995701428,0,27.3588395128797,0
"XP_020617039.1",28.8726401890725,26.5653918029126,29.027928898415,24.5411734990106,24.9169763235335,26.6905524601766,19.5765341688713,27.3575885148145,24.4662239282832,28.3719648747924,27.0018686921081,28.4574012996049,26.9785672751661,28.4825431709673,27.8045311350808,30.2155905753218,27.5599008110734,29.4667219163933,28.9641519120765
"XP_020610151.1",19.2244704399953,18.695918121772,19.2130258803593,0,0,18.0162914237666,0,18.0791670342557,0,17.0528333525627,0,17.630558649675,0,17.3024336564023,0,19.7356568318786,0,19.1838413082366,18.9845992516619
"XP_020630569.1",0,0,0,17.1758321520913,16.8091526417892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XP_020612006.1",23.7787037091992,22.9552126693466,23.5944999061141,23.1732655438105,22.6866614538951,23.8829606284667,21.9739015731686,23.1264862875845,24.1683520699891,23.5925201116403,23.9271246332475,22.9324521297556,23.779048417511,22.7163616904552,23.6775513702182,23.6448586791093,23.5093648676765,23.2409195521802,23.0503105156324
"tr|A0A1Q9EEG6|A0A1Q9EEG6_SYMMI",0,0,0,0,0,0,16.5290492096029,0,0,0,0,20.8179243933171,19.4188305734707,18.13906665559,0,0,0,0,0
"XP_020611644.1",0,0,0,0,0,0,0,0,18.5254711054861,0,0,0,0,0,0,0,0,0,0
"XP_020604796.1",20.6442972784761,20.5204700161979,21.3542865139538,20.3820550849442,20.5211412820264,21.0489983178699,18.1104986028899,20.1849540154384,21.2003029691548,20.6162984538713,20.7085997964336,19.8659884476798,20.4468783384375,20.5548745341431,20.3806819456378,20.9681077721832,21.0307297668255,21.2461496747603,20.5997793916622
"XP_020617907.1",23.3037630534485,22.1160459709867,23.9122584715697,21.6160623834446,21.8364684117774,21.8040352802281,16.3981090337097,21.742846816611,21.6323194321334,22.3054400227052,21.5192220704188,22.4453273634662,21.3761884642492,22.1378682684756,21.0909271437233,23.2409195521802,22.2834012469074,23.5178782786704,22.6337653074889
"XP_020631126.1",22.2328931122538,20.8005879220533,21.8181191068297,18.6271027841478,19.2681741707103,21.3088483821226,17.7432763303859,18.445285681523,20.942134314864,18.3250111301799,20.8966923408914,20.1286677578799,20.942277524545,17.6529919792729,18.5768127717219,22.2874590403461,18.9235857331321,22.3779838839689,22.4018453744709
"XP_020624297.1",21.400487042668,20.2361975918962,21.3646679646605,0,0,21.0245208466526,0,19.3649575151732,0,20.6589235944079,20.9497761382786,19.8415505275697,19.6041858052617,19.7094927847996,0,21.6935988299532,0,20.5265670549075,20.90565803139
"XP_020616781.1",0,0,0,0,17.6220017567952,19.9171724619271,0,19.58051437053,0,21.6591845558877,19.6025919491198,20.1126087663098,18.5352260079476,19.9176823789271,20.4716960498186,22.3558728798654,21.0538443681885,22.6780320475827,23.2254541467277
"tr|A0A1Q9EV46|A0A1Q9EV46_SYMMI",0,0,0,0,20.7217575738813,0,0,19.2234809064823,0,0,0,0,20.88099219109,0,0,0,0,0,0
"XP_020623328.1",24.6990115554838,21.8520909292152,23.4808435631121,20.4142217269526,22.0644648422808,23.3965766921099,0,22.6930881020197,24.8084882355745,21.6208234417976,20.229488927744,20.4445448051215,22.1192796334278,21.2070411387457,22.5466601765832,24.5402596125928,23.2874588994332,24.239055456908,23.6932688238047
"XP_020605490.1",20.8571130875755,20.3404988557789,21.1062312879535,0,0,19.5826841109065,0,19.4300870128161,0,19.1689878885456,19.1972958955389,18.9323502982069,19.0183822214946,19.02523961376,0,20.6761611169197,0,20.5696896844111,21.4979945693058
"XP_020618593.1",23.8091038587163,20.9966107154388,22.6852631642719,20.3502237754962,20.7824167880744,22.3197446026812,0,20.2109935078024,23.3834536827178,21.0898092843334,20.7397731945864,20.7740253225027,20.6156251472164,20.6683041795707,22.5527321768983,24.0087364401784,21.8098835032812,23.6185184750415,23.655466850392
"XP_020611473.1",19.0013834528404,18.5617167931757,18.121735856023,21.3664881752541,21.4779326371478,21.9590061059103,16.3873947196408,19.250194309578,23.3361857665279,20.2094593152868,20.6259504728213,19.8071347674676,20.3503424948653,19.5331338825308,19.9942304997711,21.1205270931921,21.3017222458773,20.462559185909,21.1037174534021
"XP_020625085.1",0,18.1113139986908,18.4509735950512,0,0,19.4321075487007,0,16.2051632307105,0,17.7805333598085,17.308223470531,0,0,16.318489851542,0,0,0,17.8846534834741,17.756171882726
"XP_020617579.1",24.3171687853799,22.3121736326514,24.7741402221548,0,23.0813808727885,24.1705236061734,21.7128657472212,23.0431710024186,24.3055557358953,22.2060392757399,19.641284450632,23.0953154044977,22.7548269630002,23.0140652636154,23.5072308805491,24.2378877602544,23.9164678425438,24.2391501723687,23.3159515117672
"tr|G9I8M3|G9I8M3_9DINO",0,16.0601892784634,0,0,0,0,0,0,18.6483962050456,0,20.0041559882969,18.1405651911923,20.0614463486497,18.037305640977,0,24.3997609242581,18.8994188828897,0,19.0304758604449
"XP_020617045.1",17.1941316177854,0,19.1232095428485,0,19.5651969306556,19.2955828648314,0,17.9418098923626,20.2272927691753,18.6213901369114,19.4479488838189,17.5657045634024,18.3646177414991,17.0850470736435,20.1934014313244,19.4266517357537,0,19.6201177808988,19.7749913008491
"XP_020610152.1",28.7534864023393,28.1264780606852,29.0423232995174,27.7658373497141,27.6915725695183,28.6995172821008,25.4902173711027,27.7092904103577,27.7918199657465,28.3740066229573,28.040354365455,28.0665323396499,27.972944689542,27.863282475951,28.3338947171481,29.646256687737,27.8326132645198,29.0751122464691,28.961097102406
"XP_020630570.1",22.1114111147394,19.0737101079029,22.5635461223026,23.4069000645818,22.9798049293841,21.8812159254578,19.7869220652483,22.1067836803315,24.0228961316527,21.2559535005176,22.8634144167313,21.6699174774426,21.9616577614962,20.908988450354,22.3395822796178,22.232746760189,22.7808074622295,22.2280585746273,22.6129078572791
"XP_020612008.1",27.5828453392589,25.4088243261739,26.5356102468477,23.9115299616941,24.0905761290128,26.0748221977127,20.507346553925,25.5492990494873,26.675753902506,25.5224041231074,23.7152453305155,24.7673512464739,24.1604181139281,26.1216202063422,25.84590109971,27.1921362729551,26.8111702093527,27.260483560877,26.8928765745614
"tr|A0A1Q9EEG8|A0A1Q9EEG8_SYMMI",0,0,0,0,0,0,0,0,18.9711028602458,0,0,0,0,0,0,0,0,0,0
"XP_020611645.1",22.8066174685546,22.3314453854644,23.0309162955592,22.5007234955637,23.083202556131,24.0032103512266,22.1088839703752,23.4172698688775,25.2212083386675,23.9051998642795,23.9104470289934,24.3106636724596,23.6072094022335,24.2021558910847,22.3847782178241,23.371964172935,24.0603231333521,23.1319161336897,23.8412608495635
"XP_020604797.1",18.1223275338236,0,0,0,0,18.4127062837927,0,16.9798159169844,0,0,0,0,0,0,0,21.3903710357585,0,20.3808932829244,0
"XP_020617909.1",19.6670751498333,17.8721999149773,20.0885100579935,0,0,18.2616955304286,0,17.2212000398146,0,18.7616648474768,0,0,17.5879898857488,0,0,18.4081514165147,0,19.0689960216937,18.8533735248382
"XP_020631127.1",22.6551312808593,21.03082404429,22.8154046008899,21.6236837151553,22.3023078599168,22.3000159424204,17.7562370492244,20.5772148981732,22.2935112204756,20.3959869566347,21.3909115250691,21.6032020787788,21.0998197150649,21.1131679451399,20.6593330955141,23.5192649099775,22.3461860930551,23.4792603491822,22.9800961597102
"XP_020624299.1",20.5958702649965,18.7426153604807,21.6655306663437,0,18.7706606670817,18.0312865880043,0,20.0767908109531,19.9240005736846,21.2185685571779,0,16.613544889901,17.3006474903823,0,0,21.3213616792391,19.9010834294113,21.1655952491479,20.8107206735662
"XP_020616789.1",23.5063834959933,21.8282321888918,23.4632146504295,22.099896425114,22.4860029522764,23.7075097448141,0,23.6819790215205,20.1763192660165,22.2434991404788,22.1304998656178,22.3840456633911,22.8358370416635,24.5717285178196,22.4650972824752,24.242825426191,23.4484255052045,24.431186859291,23.8753174933626
"tr|A0A1Q9EV90|A0A1Q9EV90_SYMMI",17.9587849144602,0,18.2313571396105,0,17.7451819108423,0,0,0,18.5610081929852,0,0,0,16.8388715244179,0,16.1941797225326,0,0,19.1089404253298,18.5033172089169
"XP_020623333.1",25.470849647534,24.7812026566732,25.7785281910554,25.3579306523319,25.4788984259591,25.5371927126293,22.9158482037059,24.3644489601664,25.9752696132905,25.168791572844,24.9038201231098,25.1164851994915,24.7980760673798,25.2683268613609,25.0693786741785,26.0522668119864,25.4954671114622,25.6545700676193,26.1510488525125
"XP_020605496.1",21.4707526971811,21.426445461154,21.123447643385,17.9631387982154,19.3414992779308,20.934379805234,19.4512936296966,17.3670136814341,22.4513119943108,20.235730284783,17.3942365858932,0,19.1492236546979,19.6603006245561,18.3132772111163,22.3948512361905,21.2577613091931,21.6798155290282,21.2835931328901
"XP_020618594.1",28.5938089002126,27.560484888931,28.5874267229456,28.1381422558639,28.2008557972348,28.2978218429589,25.9421980673042,27.5180869963529,28.9485626157113,27.9284044785386,27.7987934989035,27.4853672600565,27.6405951417702,27.5849103030424,27.5687783196481,28.6886399370986,28.2350825083859,28.4877385154557,28.3198913592906
"XP_020611474.1",27.1897002077085,25.9222512201147,27.3975348819254,24.1114976380397,24.159340522326,26.1192492525123,21.7439727340358,25.3757254416995,24.6175424026807,26.2760562497137,25.1784554864839,25.5658017289052,25.1226483590827,25.4810406342389,25.2978523461646,27.0941421848049,25.086598501078,27.1223019472776,27.2387921607968
"XP_020625087.1",23.6524162285496,23.2797770473336,23.7236223058695,23.0086527605006,23.327552781132,23.4060242118091,15.1449768240501,22.2620727597157,24.4873252855979,23.2213707283921,21.87120175294,22.7948392224152,22.7641212065087,22.8696550240132,22.7564526886178,24.4286233555391,23.2450400966983,23.8898295031653,23.379488894486
"XP_020617592.1",22.3570093434497,0,21.8880642845175,0,0,21.330725441246,0,0,0,0,0,0,0,16.9922634635677,0,19.878345834473,0,23.2423654225838,18.944183007892
"tr|G9I8N6|G9I8N6_9DINO",0,0,0,0,0,0,0,0,0,0,21.676634187933,0,21.3134615662677,0,0,24.8286153799792,0,0,0
"XP_020617053.1",21.9805722905638,20.3585106277645,21.9721457813714,21.3197421223779,21.258474597434,21.4255749954042,15.9903920839843,20.4256676993911,21.9980714740078,21.1798186029534,20.3961542448996,19.8119970702124,20.5127375698193,19.4794941181859,20.7107618800643,22.5436853575149,20.7688748670584,22.2405703769485,21.286974500334
"XP_020610160.1",17.0561190475287,17.6589994044436,19.2940350915482,0,0,20.6101282032455,0,18.6527784652438,17.0705507532416,20.0683912426916,0,0,0,10.2732128098543,0,18.0931647817422,0,19.7444216231946,0
"XP_020630575.1",27.7838596187502,26.6518283029345,27.5899243215084,25.4386775603756,25.6839211411766,27.2358808344393,23.2681020502645,26.2512948930441,25.6384930602983,26.7933713832246,26.4072146416505,26.0561992538952,26.1789369490868,26.2105918504887,26.6244797417708,27.9119269686359,26.4583557475235,27.761985539764,27.8452341240432
"XP_020612020.1",18.2690673085133,16.4252978722799,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2968154089473,0,18.469534507718,16.9182459917027
"tr|A0A1Q9EEJ5|A0A1Q9EEJ5_SYMMI",0,0,0,0,0,0,0,18.7146513527388,21.1073173415788,19.5351101748133,0,0,0,0,0,0,21.4669253256492,0,0
"XP_020611649.1",26.2875318728783,24.7127079796119,26.3042264757622,24.7343088207579,25.0649323873281,25.6693883737428,22.44237456787,25.1485398485867,26.2575030687153,25.638051077273,24.4974758790904,24.2829877857694,24.7360920534522,24.8230553687638,24.4462960030905,26.179661622526,25.8881968182289,26.0869658876744,25.4368043909198
"XP_020604804.1",20.9765158780184,20.3191527916776,22.3536860959509,18.8247008625856,19.3925333513112,19.6500262075273,0,0,19.400393748802,17.3933988373862,19.289359267443,19.1142888307023,18.5655892925198,17.2545211908998,19.7232092983364,23.3639028068978,18.5280305255317,22.2751927085914,20.2521121670173
"XP_020617910.1",0,0,18.3019382169779,0,0,0,0,0,21.311079190376,0,0,0,20.3032958062273,20.4169964269905,18.5355297883806,18.9941075522066,0,0,0
"XP_020631130.1",19.6641781569325,0,0,0,0,17.1551245701012,0,16.5478434477901,0,0,0,0,0,0,0,19.2692933605688,0,19.3946489983115,20.9577319321978
"XP_020624319.1",0,0,19.2297599860723,0,15.5982851741466,18.1540813476264,0,0,16.2516118508921,0,0,0,15.2360889564968,0,16.9101859608749,18.1147742986372,0,17.9024281122038,0
"XP_020616790.1",20.8109614563983,19.366089516504,21.3219616655102,18.6965634770251,18.5619404893689,19.2671227119728,0,19.7498645183924,19.7083480438638,20.6257810687451,0,17.5673396739473,17.5728260305458,17.6311273087019,0,21.3011193647642,19.1040074394609,21.3995788649232,20.3078600641362
"tr|A0A1Q9EV94|A0A1Q9EV94_SYMMI",18.0875819697257,0,19.3673699564267,0,17.4124623419084,20.4829625217901,0,19.0191427483896,21.6526791354488,0,20.2405130220397,19.1187053951751,19.747112848753,18.6623728364037,0,20.4530224002285,20.1230061473452,20.3988490933245,0
"XP_020623335.1",19.6742491741248,18.0063534750927,20.1405115205465,17.216755329639,0,20.208661842416,0,18.9460981179108,20.3203763899582,19.446025167685,19.413117583896,18.7422535074065,18.1925384447582,18.8871819339268,18.815786670631,22.2029437442304,16.4063212828037,21.3008569211391,21.4054442993933
"XP_020605497.1",18.997116066074,0,19.7050940434369,0,0,0,0,0,0,0,0,0,0,0,18.1259632963137,19.4069253590946,0,19.9142989906919,18.5463858166151
"XP_020618597.1",22.0744985400552,18.4076121625914,22.2100160946573,20.3377797665174,21.5646886541173,21.5872560717289,19.150587738913,20.6062018639081,21.5312334251299,20.8890233632995,22.7205217070094,19.5159384815954,21.5632200172215,20.4391765031915,20.2291192206586,22.5794093995921,22.2491458670517,21.6186924301942,21.7186252656612
"XP_020611476.1",18.1560583805142,0,19.8736378583134,18.9781602060587,19.9119317387969,21.1444373102509,0,19.8936970302313,20.4209686669766,21.0803536798372,22.0045870445532,21.2649585252701,21.2831578908629,20.8274535806053,20.7817767143086,20.0318748209168,0,21.2662975804081,20.9926887530685
"XP_020625089.1",21.8401628470557,19.1639125123349,21.3780953122603,20.3454886293231,19.8929563060922,20.1327017911854,0,17.1975910662909,0,18.7058719617515,20.951911460089,20.3698624856225,20.9216528318193,19.2464645935859,20.2449316897453,21.5278649691232,19.50816036125,22.2093066988064,22.6414372702155
"XP_020617597.1",20.7810242645826,18.7495061159445,20.3387592291261,0,18.2296684655783,18.4626819911957,0,17.3893708590155,21.1792111603296,18.7854556610884,18.1385168023025,17.7771332872136,0,15.8324944843361,16.2486873680003,18.3949441043724,20.2226428063472,20.8150181287172,0
"tr|G9I8Q5|G9I8Q5_SYMMI",0,0,0,0,0,0,0,0,18.2067234556829,0,16.9543667295802,0,18.4183179475547,0,0,21.5285995702468,0,0,0
"XP_020617056.1",18.7712089554504,0,19.5307739903195,0,15.9414373968833,16.6856658994517,0,15.4505991247773,0,17.0496465069592,17.2933010012599,0,0,0,0,18.0640848734635,0,17.1754423424981,17.3798436884372
