"","Ofav2","Ofav59","Ofav24","Ofav4","Ofav5","Ofav8","Ofav21","Ofav7","Ofav10","Ofav23","Ofav55","Ofav1","Ofav26","Ofav43","Ofav60"
"XP_020614792.1",0,20.2208022290281,17.144608458161,0,0,19.8273225439784,0,19.3929315813062,0,19.6317259355155,0,17.7101045852398,8.34944048907829,0,0
"XP_020616711.1",18.5313852683001,18.3746616997121,18.6311948220747,20.5773725823095,19.6015767594525,21.5642560362328,18.5838797503684,22.0418018373137,19.7122666948472,21.8030960516559,0,21.341789351494,18.5691660654956,18.686512904539,19.758120609364
"XP_020621209.1",18.8938021822294,19.149446956755,18.7115291872426,19.7852305422169,18.8588461049505,17.1740771788912,0,19.6108680461792,19.8586928513725,20.9604212822363,0,21.3692485122877,0,0,9.69006669046496
"XP_020623282.1",22.2484068128271,22.2304265611762,22.7780600800383,22.9135802755398,22.6192946704858,24.8540000754255,23.2352106660193,23.8131246398663,23.4266024730989,24.4958650885518,21.519126066788,23.6025367429685,22.7899776746515,23.0118939902175,22.7524335533295
"XP_020627601.1",0,19.9556059236372,18.002238165027,19.7523496099806,0,18.6736299854023,19.17052903092,19.5370837635523,19.9818975161171,17.1120831060102,0,19.6788650600541,9.2657687857064,0,19.8181256581587
"XP_020602958.1",21.3025424294424,23.7442311806486,20.15104503842,22.0038325257997,20.4484924288452,21.236226209538,22.1955497336203,22.0651751648532,21.5761175480141,21.0921022234706,18.7153219043141,20.894366448279,22.972911302229,22.174318408949,19.9469504545446
"XP_020611405.1",19.4115544330545,22.5932499997277,20.1542507371667,20.0026461046758,20.3981184303577,19.6748525842791,20.9219360697759,20.7074290688999,20.9526367501449,21.0278310971696,0,21.9030703828703,20.1102442734001,20.2880001228183,20.6127435228764
"XP_020615445.1",24.3281871181176,23.9860438244031,24.1483804553721,25.2263106465236,24.9814942491783,26.7991191526593,24.9207712155833,26.0024816592977,25.1934905064962,25.453693418758,21.2049477918854,26.3057761061747,23.0962344134196,24.1357971325717,25.0347254736357
"XP_020617472.1",19.0533293359713,0,20.8220782994931,21.4153513334795,21.3111346391715,23.2663672173288,20.581297140441,22.6153236284179,22.0191437666837,22.1710860667162,0,22.1137128809477,9.23593880147185,21.1082736493132,21.4549989892404
"XP_020626169.1",22.0474877386092,23.7757283190142,22.4638758025902,22.7334413586246,22.1339834697656,23.9990662620617,22.712659864141,22.9448165975779,23.4153522361917,22.494709855981,19.2361987599743,23.3318984024717,22.8239950944837,22.2853065163666,22.2116984577536
"XP_020608172.1",0,20.3129638086609,0,0,0,0,0,0,0,0,0,0,0,0,0
"XP_020630517.1",0,0,0,0,0,0,0,0,0,0,0,18.6050292058797,0,0,0
"XP_020610104.1",25.067714050202,28.381917932922,27.4992182134242,25.3828984224377,27.1495641668101,28.5893979051149,28.5068317339242,28.0698997709538,27.656994142667,0,22.9345592399353,26.9703795623256,24.5897708713323,27.8826589440864,26.1965979596267
"tr|A0A1Q9D684|A0A1Q9D684_SYMMI",0,18.7686592595202,18.4034573030367,0,0,0,0,0,17.9947456604518,0,0,7.44631883887434,0,0,0
"tr|A0A1Q9ED51|A0A1Q9ED51_SYMMI",0,18.3347752008258,0,0,0,19.2547910464484,0,18.4295579406375,17.2531365225818,0,0,0,0,0,0
"XP_020602711.1",20.515156970191,20.5059326700422,20.5179355711341,21.8037909741039,20.6095512049194,22.3929926160571,20.4893472208105,22.277657737535,21.8206257924134,21.5357637506386,0,21.7464983327919,20.8414099493542,20.4172452712057,20.3546502294953
"XP_020626853.1",0,0,17.7788022486529,0,16.0769199548968,19.5998710834859,15.1238384977844,20.4464543403005,16.9121759499685,21.4360521852122,0,20.4367510341797,17.0616096699208,18.4381674821522,9.1181823087332
"XP_020629068.1",27.9222475162671,29.2381475784258,27.9175401495585,28.5862976755289,27.8793913348823,28.7585699758671,28.6291082661796,28.7852829926393,28.3340937919283,28.6049790664044,26.0746411380122,28.6676970946576,28.7009443416622,27.9414203334016,27.7912170669474
"XP_020610753.1",25.7158697178965,27.7688653604646,25.6083155454493,26.0821221737328,26.0668374853938,27.2436242421125,26.5506401026644,27.4729957389183,26.2814645858933,26.8407111845307,23.7257893597188,26.5945383244138,26.7072209062238,26.0733004693771,25.7034399226106
"XP_020614806.1",0,0,0,0,0,0,0,0,21.0421329340089,0,0,0,0,0,0
"XP_020616712.1",21.2550660395948,22.0945393976303,20.525439561923,21.9668937046832,21.2791497588849,23.2723730711493,21.9023784269004,22.9073603298688,22.1517099708356,22.4714522068742,0,22.5881353458178,20.5478273494858,20.5544885404792,21.3911021621458
"XP_020621212.1",21.0344288989544,23.3639028068978,22.7302621898085,21.7180440743075,21.9175064779249,24.3411537300586,23.2352530372221,23.4574684305083,23.1230366269141,22.8802256658774,22.1052720061556,22.711695257226,23.4080961627945,23.0872825009484,20.7046009090497
"XP_020623289.1",25.670979288795,27.5949751096658,25.7389302153555,26.5296061919655,25.9462117699689,27.1071722190745,26.3137160020388,27.0991964652575,26.1458410762352,26.6265008569564,23.1979753876837,27.0794811161983,26.3113521682057,25.4471767384574,25.3720823885993
"XP_020627605.1",21.0712875511014,24.1203335243391,20.0340533653299,21.539999823688,22.6988379618609,24.0168607288255,21.9515447654299,23.3869064433374,22.3437216742859,23.3714816793863,17.550604011622,23.6932972839175,21.0498521439312,20.2782535114505,21.3142582349246
"XP_020602962.1",18.0286453351274,19.0628182461147,19.184374158702,18.6463934668846,18.556898916441,19.3117017579683,0,18.6649784472044,18.44431528873,17.4123796403823,0,19.524960058044,18.0834955122358,9.17390366665738,17.0958847778949
"XP_020611406.1",0,0,18.2386519722439,0,18.7591957637071,20.2506442349794,0,18.1038051595287,18.4547531171786,19.4703669408813,0,9.73082065487023,0,0,0
"XP_020615446.1",20.5009634135919,19.7327686220992,20.8690794456561,21.763608307182,23.2481967226387,22.9823037607355,20.3972192071077,22.156313035392,21.1306290031982,21.6170158529078,17.2122018732934,23.4105380146461,20.7347404565767,22.7026919253475,21.7018220172093
"XP_020617477.1",22.6756308261323,24.467627750249,21.0707308941368,23.428038716546,22.8469462451292,20.6661728486466,22.3578040672162,21.6370559818751,22.4991361634323,23.001392902789,18.0293896874662,23.6670019472426,22.5569124019543,22.7816400432465,22.6828156361001
"XP_020626171.1",0,16.5708785387472,20.1860307926224,20.1247107503929,18.3166395090772,22.8034597156178,18.8331278978507,22.4563070337832,20.9562648321421,21.482848814707,0,21.8312082188986,8.59538014665678,9.10616981817188,18.1459596250896
"XP_020608181.1",0,0,0,19.5638758766758,19.3943768612147,20.8595416108751,0,20.9769423393903,0,21.3681040960931,0,20.6809887410769,0,18.8903258630014,19.3405189356091
"XP_020630521.1",0,16.8430500104756,18.6250345622911,18.5705265249869,17.4655584337442,0,18.9440399872441,19.0525600909976,0,0,0,19.2247019615209,9.38269647237854,9.48772388663216,9.1431818656004
"XP_020610105.1",21.9366296725801,25.3235868079612,23.3309749878524,22.8555774045392,23.6085637997362,24.9721270203622,23.3174732021422,24.7213656768861,23.7772413667925,23.8467269820692,20.7087513319832,24.2115873869532,21.8505012284611,24.2513343493457,23.104118757557
"tr|A0A1Q9D6A8|A0A1Q9D6A8_SYMMI",18.1252066010171,0,0,0,0,0,20.2687669926696,20.3576733437622,20.8294293172112,19.7319504034319,0,10.2093736034798,9.29105812421349,9.88315687952219,19.5367710015533
"tr|A0A1Q9EDB7|A0A1Q9EDB7_SYMMI",22.6271707088122,22.9343432676503,23.1832878133942,22.8805806757833,22.022957323182,23.9007283632198,22.8591808163662,23.1808320071075,23.246179690706,22.7808074622295,21.5539371903311,21.9902964564154,23.4518827900917,23.2405048924144,21.669447340865
"XP_020602716.1",16.3112338871943,19.0017133053236,15.9241165916532,18.9799749662075,18.7626707616588,20.2067437227327,19.1068466057769,17.2192157976028,16.7845709492729,18.8727079416531,0,20.385682535617,8.47096510825168,0,18.0251090000971
"XP_020626863.1",0,0,0,0,0,0,0,0,0,0,0,16.8223563150039,0,0,0
"XP_020629069.1",16.0632265323029,0,0,16.7652731471516,0,0,0,0,0,0,0,9.37480215862574,0,0,0
"XP_020610755.1",23.1355607196884,24.5090355263041,23.5095811250955,23.9223066462364,23.9953166281634,24.6980233238111,23.9355207340372,24.2372109091528,24.8929444977218,25.2017880839765,21.7247669633565,24.874632817754,23.8626253278743,23.0847526841153,23.9385924580134
"XP_020614807.1",21.1676313000379,0,20.1623876405797,22.2181366064881,22.5244443908225,21.7886303246657,0,22.5172380578078,21.6564008579656,22.8917097350237,19.0293438507745,24.3669710511073,21.2465382800184,20.3442871785288,0
"XP_020616720.1",0,0,0,0,0,0,0,0,0,22.0065195556481,0,0,0,0,0
"XP_020621213.1",0,0,0,0,0,18.9057189869479,0,18.3529874019211,0,18.4426965155298,0,8.40199616631624,0,0,0
"XP_020623290.1",21.4344495613939,22.2834656827492,22.5227632569511,22.6858363275904,22.3911001239202,23.8996133203277,22.9954185105339,23.3650049221976,22.6758009365757,23.2862451285453,16.0325408363582,24.097799477316,21.1799664848683,21.4177723102694,21.7246031857213
"XP_020627609.1",22.6831738964627,24.1264420951436,22.6531855584305,23.3318060427755,22.996623989189,24.0746991734888,24.3839261927581,24.1808478619774,23.0196560471492,25.0639480355085,21.0220568772252,23.476856908954,24.2995571605836,23.4674623133101,22.7358746827802
"XP_020602964.1",16.156478151199,0,19.792239025507,17.8101511053696,0,20.5354510014744,18.0325785007726,19.6014860827696,18.2113417444356,19.8730069624689,0,20.3369236197793,0,8.98635249644256,0
"XP_020611414.1",0,0,19.9605633951941,0,17.95997364099,20.7153193903278,0,0,0,0,16.0737440981173,0,0,0,20.0879989722684
"XP_020615447.1",25.2345057700309,24.9465754722509,25.2049949778283,25.8439166676898,25.2594355766454,26.4971302713813,25.3465663150443,26.0994884549414,25.715821288907,26.4330663287498,22.2613325513548,26.3178871096071,24.5367926734067,25.1402729914864,25.3317954756678
"XP_020617481.1",17.5971869143886,0,0,17.9348599274957,0,18.7680130514469,0,20.8707432316683,0,21.8565885211236,0,21.4718500329608,0,0,0
"XP_020626175.1",23.6561425573586,23.9354496940916,24.272887663051,24.6601460354627,24.0292637173243,26.2206099427749,23.9679515415824,25.9034091614211,24.4699546956765,25.5520990009495,21.401350376131,25.1788750792222,24.1568379741367,23.534837681797,24.2716144198986
"XP_020608183.1",21.5482236209539,22.8674112876835,21.1792901423355,22.4500107987755,21.0606022670243,24.1808258623502,21.9442412847402,23.4238059484285,22.3013795277012,22.3497156001655,17.9073073296359,22.7972785715405,21.5181428336595,21.9141690066346,21.5220671607223
"XP_020630525.1",21.6794289836782,22.3071921912504,23.4828386003204,22.9241740533484,23.71952345647,23.831691600064,22.6414328600647,23.3160882809856,23.2722733917947,22.9682303182816,20.3533719274406,23.3996760418983,22.0943824993799,22.5947905846483,22.7643601956652
"XP_020610112.1",0,0,0,18.6314790542557,16.2305271218817,0,18.4457706332628,0,17.1994135474035,0,0,9.17028365533644,16.7663824409477,17.3981348079918,18.1067214661633
"tr|A0A1Q9D6C9|A0A1Q9D6C9_SYMMI",0,20.9256420848755,0,19.9424930283215,16.4148999065971,20.2963662125483,19.8459968531137,20.386166678613,20.2812746631794,0,0,19.6060362238369,21.4632011303871,19.6983247234449,18.0510317770043
"tr|A0A1Q9EDF5|A0A1Q9EDF5_SYMMI",20.2008423444273,21.1983257312027,20.0212036612194,19.33103719686,19.6125607776294,21.3932548003578,19.8328483032431,20.9169239942041,0,18.8737594993551,0,19.2725196985895,19.9435018590083,21.4523245498421,20.1193272755678
"XP_020602719.1",19.8326629067773,0,22.0763657935802,21.7289016031314,22.1598919649276,23.9776912255265,19.7727543293652,23.4940724564189,22.1802615710594,23.2369759062971,0,23.2854518805679,19.2034731853741,20.7010225718221,20.2960989008312
"XP_020626874.1",24.3616370871869,25.7141071649122,24.5352495650853,24.7090688210098,24.2876877943512,26.5751139835439,24.5747667978547,25.6192515097097,25.4158846412793,25.2453814818414,21.2849827671734,25.6270172611603,23.7505345261061,24.09050840977,23.9597243337285
"XP_020629084.1",19.8134852956812,20.2261169794891,17.9638161436935,18.6632071439749,20.1041981711377,20.4158624361422,20.7768064904162,20.7288231524002,20.9636418987293,21.7102065254451,0,21.0001820666999,20.5206894690464,19.5857781907746,19.4497792852953
"XP_020610756.1",20.6152479581876,20.9824122241965,20.305323673929,21.6850836831225,20.7582256550512,22.7280004080555,20.5941851670917,22.7551143485538,21.4309430246174,22.4234219221329,0,22.7595389205679,19.4256961648326,20.3237324323601,19.8036405497419
"XP_020614811.1",0,18.4195117340725,0,0,0,0,17.1457033242637,18.5504499503999,18.4273087515166,0,0,9.42526893529656,18.556346197208,0,9.07133026474398
"XP_020616722.1",19.0100991629122,18.847849529005,18.8948680796404,19.3338126787489,20.104569321581,20.8468072134568,17.3366547408583,20.1983263307764,19.53193538744,20.1442014040351,0,20.2867574240453,0,9.44795180716783,17.0468202313684
"XP_020621221.1",28.8268440429147,30.1293933997865,28.6925452088542,29.4634117762694,28.8988018124591,29.8672303156533,29.5980112982999,29.7689845258526,29.3152265004369,29.6034594635307,26.7877976414903,29.8990976218619,29.4938800484085,29.1717012084662,28.6810081034323
"XP_020623291.1",20.1921735964633,23.4442469070184,19.4918354851987,20.5072410446902,21.4968835147267,20.1012768296314,20.2223833799345,19.0483059297514,20.3267750826343,20.9764019006003,0,22.8384816583851,21.474719868416,19.5375805058326,22.6118848759328
"XP_020627611.1",0,0,0,0,0,23.0287581251477,20.9671931828084,22.0470150459146,0,0,0,0,0,0,10.4223394751032
"XP_020602969.1",17.487628097306,21.5371581947069,19.9615528485608,0,17.9595209082732,22.2960012075026,17.9926451925901,20.9748367724459,18.2601339284414,20.7657789815191,0,20.5449942954889,8.2240016741981,18.6356049627771,17.9855250087751
"XP_020611418.1",0,0,0,0,0,0,0,0,0,0,0,16.6184498410443,0,0,0
"XP_020615448.1",20.7461608272595,22.6785758552386,20.3849238938394,22.2373759938244,21.2070768960611,24.4624059766508,22.8469730172279,23.5457343264972,21.9597808932554,23.7205372584248,19.2085558762776,24.2396657906997,21.2534588734337,21.4698611453847,20.9521645654851
"XP_020617488.1",0,0,18.5895231437809,0,19.5394144323496,20.4613405508266,17.7505565232049,19.3715022850263,19.6078558393375,22.200578069754,0,21.8996878575061,0,8.96760267196305,19.3720865866141
"XP_020626180.1",23.1091325788865,24.8240465914973,23.0275994579754,23.8420231211169,23.4202597912283,24.5812932897191,23.9720140108051,24.0947050527286,24.1835724619564,23.8481828842496,20.2679673681755,24.2389400325963,23.5353899725398,22.9753512107452,22.248600358347
"XP_020608184.1",21.1482599580855,19.881366431729,20.8791980739076,21.433848754766,0,20.1216157208526,21.6300497764038,21.5133541264629,18.1895977689726,18.3021167733167,15.1287998908454,0,18.1364632632981,19.4986491835948,19.7728300957014
"XP_020630530.1",0,19.2749218098116,0,0,0,19.391967256368,0,18.0184664424258,0,0,0,8.55405290759806,8.39788666943273,0,8.46011245087412
"XP_020610117.1",0,0,0,0,0,18.1244495086246,0,0,0,17.173003643371,0,9.69849572013165,0,0,0
"tr|A0A1Q9D6E5|A0A1Q9D6E5_SYMMI",0,22.9195989648285,22.9697941962597,0,23.9180706144902,25.0731240184519,0,0,0,0,0,0,0,22.8492336577739,0
"tr|A0A1Q9EDG0|A0A1Q9EDG0_SYMMI",0,0,0,0,0,0,0,0,0,20.987597802117,0,0,0,0,0
"XP_020602720.1",0,0,0,0,0,18.2499421049292,0,17.2984116685642,0,18.6623728364037,0,9.99912235479275,0,0,0
"XP_020626880.1",0,18.0208009360696,0,0,0,20.0332199899614,0,19.0663178527894,0,18.2322007359824,0,0,0,0,0
"XP_020629085.1",22.5493350997384,23.5989612835392,23.6872229539251,23.2734591296866,22.991195711188,24.5116646562782,23.4044554312099,23.8523017577501,23.6042282312014,23.974649763579,17.7851267521832,23.8631940495495,23.137352565903,23.4993831570229,24.1355895294336
"XP_020610757.1",25.4130319168076,26.9220334994026,26.6853469207395,26.6753222478933,27.1792708434056,28.6634095951745,26.6370726392374,28.1723885214103,26.6194327231175,27.926868901046,22.0944878530295,27.6693796568458,25.4701733810153,25.3756600540648,26.408449607484
"XP_020614812.1",23.3846911476489,25.0572197123095,25.065912781945,23.6216504870839,21.9645865902756,24.5742701989114,25.0948435135555,24.1300486574038,24.2643052133844,23.261395541229,23.4600149909044,22.409666283152,25.3847573477979,25.4884250106528,24.5862796463197
"XP_020616723.1",22.8903483398367,24.4498261579436,23.9216467488558,24.3879904085702,24.3151015251092,25.4014428594611,24.2775014553929,24.8943545208767,24.2178014673543,24.6706012001145,21.6136703294653,25.3463296367531,23.3427113369866,23.0565868820431,24.0481781864193
"XP_020621227.1",22.2284696564967,23.2645816203882,23.6707654765461,23.1774111734893,23.368600641441,24.3657698294827,23.9496695563132,23.8648363021811,24.1071587169399,23.3202266651329,20.9405795752604,23.7287620756286,22.7890336615762,22.9088159746231,23.1465467663962
"XP_020623294.1",21.355771011165,22.983501107499,22.4052726307256,21.9189261843942,22.2129703874603,23.4864755155358,22.4332983898414,22.8038360950432,23.0135848979248,22.7980874914291,17.582707996662,23.8087169554016,22.5037796760699,21.9628080998234,21.4394233138662
"XP_020627612.1",21.5911346921889,22.3007365719798,21.5177765399043,22.0186549029079,21.3411609934562,22.4679599657046,22.51860489562,22.2418740764748,22.285532884481,21.3733946217441,19.8555179050188,22.0648213690029,21.9560877153002,21.7806930758514,21.5365893043685
"XP_020602970.1",0,0,0,0,0,18.2000317087171,17.63581021275,16.6660991487915,0,0,0,0,0,0,0
"XP_020611421.1",22.5086737139465,24.2851114242224,22.0502488954685,22.6712246598614,22.3027094777065,24.1349295724083,24.0773993332875,24.2469819870183,23.3139814260861,23.8596253030661,20.6207433619504,24.1493462824173,23.3178192341311,22.9348863802085,22.2778736987435
"XP_020615450.1",0,15.0916006718873,16.1029803832503,0,0,18.6146487433523,16.0380187382979,17.5224512684503,0,16.5053153561362,0,16.5304649190579,0,0,0
"XP_020617489.1",20.149991420764,20.6181013676938,20.7473333394856,20.516176123405,19.9835823448874,20.1905107430911,20.9858412422882,20.1325637397681,20.6359810994518,18.0451143904887,17.2274279235731,20.9442489041599,20.1679340533563,20.2057968594256,17.7257388614931
"XP_020626181.1",21.3744542235502,21.2655709824872,21.8646883115435,21.9424203620407,22.2968134489177,23.18269698271,20.7139863607601,22.6869264202572,21.8483513001578,22.6961272569823,17.3151407152472,22.4273259263648,19.8125126722837,20.9768949001004,21.6178288153844
"XP_020608188.1",16.8889453528165,0,0,0,0,19.0330599805759,0,19.2111016722067,0,0,0,0,9.099536603021,0,0
"XP_020630531.1",22.1364608070833,22.1547967902873,20.3327632128412,22.9820007858798,19.6799456426628,24.0050418801341,22.9026211325717,23.5620324044689,22.1890077069286,21.983261195662,0,22.5206823544771,21.0968474586067,21.2550450767904,11.3471076244743
"XP_020610121.1",19.9046890062763,21.1365862832737,21.0734401187197,20.2952095323803,22.3407669522298,17.3818132959883,21.6442308156547,22.2710283862127,22.4158436146843,23.6074715336988,0,23.8460978138835,19.5082414155671,21.1211680319884,20.7318107510671
"tr|A0A1Q9D6G8|A0A1Q9D6G8_SYMMI",0,0,20.5594564488208,0,19.6678894233004,0,0,0,0,0,19.8473280830013,0,21.781185833489,0,0
"tr|A0A1Q9EDG2|A0A1Q9EDG2_SYMMI",17.7004329446546,0,0,18.9941351817855,18.0416965787538,19.2828825466105,18.3654296463407,19.776614553125,20.5360204485281,0,17.7266106633402,9.1936742185689,0,9.35774474676067,0
"XP_020602724.1",20.2388816742963,21.0771814685855,21.1669899047009,21.5096865841335,21.60824263749,22.6124332166853,20.7714483630937,22.4552813104959,21.8162450207979,22.367570722357,0,22.4482701246508,20.4654748781087,20.813116275773,19.5345064186099
"XP_020626884.1",17.8845938669912,20.4404342744975,19.1493973370625,19.8240932690699,0,22.818577301774,19.5274941874444,21.0268523242411,21.6133331015843,22.1821576006006,0,20.8126898723217,20.3275102634702,19.8113533466085,18.6534790069231
"XP_020629086.1",17.7569536864983,21.0708356930354,0,18.3724187389035,0,22.0851634835234,16.6262936779969,20.1495945652502,21.6075520149837,22.5018374278129,0,0,19.6652744344264,20.2290426927251,19.7537747738033
"XP_020610758.1",22.295676182851,21.9225564570786,22.6576348680687,22.9877412525919,22.7864162125256,24.149753088017,22.3893469617991,23.8580367875929,23.0614781569136,23.6419288072744,20.3642768189362,23.9363090214502,22.5260321917466,22.6350042514644,22.7612971583467
"XP_020614817.1",20.1464406463872,21.7300343047755,20.9891928209057,20.5390537092366,20.4311476367718,21.079852582716,21.3345095346892,21.1188935601872,21.6390496281436,20.3279483924096,20.0111357844173,20.9362786357955,21.5577891633905,21.3284124130672,20.2819018508647
"XP_020616724.1",23.718285255327,25.5598411871309,24.3229761891163,24.6771802973209,28.4474730941697,25.459763882124,25.2092404632878,25.6501729807451,28.4557179159003,25.519053909854,21.7403827604975,29.122043924234,24.2518855127232,24.7988862793537,25.7075335783253
"XP_020621228.1",21.6959024088668,22.2120204454146,21.3003933402344,22.3826348437922,21.5066247747016,22.9431287916507,22.3928401553249,23.1423004538977,22.3722484097102,22.4262071593624,19.3070162082296,22.8851723895992,22.3121998968084,22.6908394058226,21.6641225494287
"XP_020623297.1",22.7527626275728,23.4447852778942,22.871069928895,23.2283755584493,23.0402070990437,23.976531872595,23.3116484095167,23.8270457966077,23.7482195730461,23.9208684627412,21.7428838132607,23.5579764587806,23.2558082865793,23.3731390531797,22.6968203871648
"XP_020627614.1",0,0,0,0,0,0,17.6827134655068,0,0,0,0,0,0,0,0
"XP_020602971.1",14.8476446430833,0,0,0,0,19.1989509511652,0,0,0,0,0,0,0,0,0
"XP_020611431.1",18.2105334213301,22.3954005103732,20.9964727991188,20.6245322145223,20.2125260705581,22.2625000714535,21.8110983003907,21.8155873425207,20.446488668595,21.6989695495438,18.6911198647233,19.9309617601705,22.0559643009581,21.1427809548852,18.38071028219
"XP_020615455.1",0,21.0349997377771,19.7589014660571,20.6355383460755,19.1276241114866,20.9258593635702,0,18.1836983739566,18.224119468877,18.939541911461,0,8.63414763391233,0,0,9.98324498093346
"XP_020617492.1",26.8317494934896,28.6990428902975,27.5587741239781,27.7340125620064,27.7177373583782,28.5855866161483,27.7778217985011,27.8118346003819,29.0788050474684,28.6067250230586,26.1498053502017,28.28840495376,26.9649362187867,26.2358418005291,27.3173440182881
"XP_020626182.1",0,0,16.8613413912427,0,0,0,0,16.0432195731396,18.2709842021843,18.9477539239061,0,18.365958734183,0,8.76630352390199,0
"XP_020608201.1",21.413777176019,19.0963831605625,21.0449563617853,22.5792010584874,21.2892956572331,23.4314273369863,21.5573257984732,23.4574245928284,21.6533659901879,23.8126743052372,0,23.7037675716448,20.0984294150809,21.1907544685045,21.0611521886062
"XP_020630539.1",20.4131372158934,23.4367088737979,21.3080317767306,19.9726727433149,19.9402461986779,22.8804685768293,20.21050607307,21.2139478777306,22.2222601360443,20.8386015038215,0,21.2617931375923,20.163581180803,20.0958577313223,9.28247849904027
"XP_020610124.1",20.7680591033503,0,17.4505749620667,21.7122822305311,20.9217036734961,22.6236053566688,18.6511252876087,22.5119839909926,21.4882902955731,20.47107085609,0,22.5621197468837,20.024652190558,20.2515450005176,9.19606855408783
"tr|A0A1Q9D6I7|A0A1Q9D6I7_SYMMI",17.086188068875,20.2086023118356,18.1326051565804,18.0610283261952,0,0,18.5670759519236,16.4290961206295,19.0599438043282,18.5218726061945,16.1173793082095,17.9535929599261,19.0733647783625,19.253970324622,16.873025175234
"tr|A0A1Q9EDH9|A0A1Q9EDH9_SYMMI",21.0389223373917,22.3830569157724,22.7802467880116,22.369542235901,21.2125254768568,22.2074698701565,21.8012824743409,22.9909759394751,22.956065737323,19.139064156731,18.7689499587476,20.4584040949239,24.2788066275948,22.5945222895997,20.3373414463408
"XP_020602725.1",0,0,0,0,0,19.0168055678348,0,17.9745546309087,16.6701167971767,18.7272391126041,0,17.7686992342373,0,0,0
"XP_020626889.1",23.1496322402094,25.1164247951571,23.2040079293141,23.4787063072595,23.4073170431447,24.1221334953034,24.8502467959244,24.7542083803199,24.1630695625277,24.2046820297371,23.005998820547,24.422068944962,24.061104637981,24.0706242940567,23.5115783029189
"XP_020629090.1",17.8521576202893,19.636672408459,20.3550940332429,19.5055266487117,18.5339342270172,19.5983269787764,19.3928267945961,0,19.6558887950017,20.0088129357394,0,19.1535084799358,0,18.3237731729762,18.7430270031737
"XP_020610759.1",25.5302556710345,24.4902256662205,25.9460080244967,26.4833578887137,25.9817927367732,28.0188709601735,25.6503222866923,27.9071997930117,26.7795190258613,27.9875731532616,19.0335977568344,27.7142035400462,23.7441950699275,26.1571570152801,25.5216011773276
"XP_020614819.1",21.0059787819324,23.8887682347858,21.5037796478042,21.5914022716021,21.4478364180466,21.3168897090065,19.8416887232214,21.6594023506988,22.0162795201135,21.0476012283744,17.6910482805727,22.3577572379307,21.6009010526673,23.0364473882039,19.7329594290882
"XP_020616729.1",0,20.7126437028594,17.5097518126693,0,0,20.8898180868463,20.3575981791236,19.8500021294983,19.4117943916236,0,0,10.1269797032804,7.88396289558876,0,7.8704832745217
"XP_020621232.1",24.3908736842911,0,25.5414866349755,25.078533320257,21.3701281085093,22.5646744681687,24.5466458711189,20.6384756873973,22.0449693648005,25.9659207856498,19.9681788044754,23.4730364973903,9.0494658178857,26.4636230177074,25.2990870361162
"XP_020623298.1",20.247414153475,20.9198358819883,20.8368971312222,21.2634233781489,22.3472193541293,23.9693901225945,23.4358585658002,23.5025901329118,23.1297799710327,22.7079886520011,0,23.0100634118004,22.6572737389896,22.9289699752272,21.8750462965336
"XP_020627617.1",0,0,18.5918619722159,0,0,0,17.772437010147,0,0,25.1586665800972,23.9211427725036,0,22.1054645927315,21.6399302840637,0
"XP_020602972.1",0,0,0,0,0,20.6046735717087,0,20.1917159004878,0,19.344579823863,0,10.282523604985,0,0,0
"XP_020611435.1",19.2611193123698,19.24767027688,19.2942146286469,20.4754811161522,20.1429932585278,20.9435013872882,19.634476069556,21.0324123664049,19.0349413211195,20.2829492672903,16.4900203863034,21.2695119259141,18.9457163494635,19.68611281495,18.9812312255466
"XP_020615457.1",0,0,0,0,0,17.6440182020932,0,14.8994513370484,0,20.5582796313287,0,0,0,0,0
"XP_020617493.1",24.4076554010777,27.5903681589541,26.1376674959802,25.3404930491875,24.9900024414802,27.8540360116297,24.9560744693504,25.5380282980222,24.9490995163349,25.6668064307836,19.9681084754903,26.2856051399049,23.4786076412062,23.8508044153904,24.1350763743244
"XP_020626184.1",22.8170806563409,23.2753318335762,23.4686510122643,23.714165951384,23.3932792876672,24.3172964674265,23.43091712712,24.2712975232356,23.9000834021575,24.1427599979654,19.5668697694422,24.1776199921227,23.5359263630399,23.2423654082137,22.3677570612116
"XP_020608203.1",0,21.112230131997,19.9910636791265,20.8857060537849,20.6530033541338,22.3065415308768,19.3362995166819,22.1411158240509,21.2239327598517,21.5198459383467,0,21.7503847867506,9.46426930779718,17.9967346004548,19.9462278586974
"XP_020630544.1",20.748474598451,23.5571548036671,22.67685775578,22.3755970943707,21.7817170929825,23.4895754414672,22.5028937022699,23.201966093394,22.3842789090305,22.4816863718545,20.5688922418424,23.3533979367424,23.2357509367194,22.0512352983028,21.5541211879891
"XP_020610127.1",0,21.2583365691655,0,0,0,0,20.6234609069373,21.3541250634824,0,21.1252778734204,0,20.0325366386969,0,0,0
"tr|A0A1Q9D6M0|A0A1Q9D6M0_SYMMI",0,0,0,0,0,0,0,0,0,0,0,0,0,19.4340838925183,9.68965427795996
"tr|A0A1Q9EDN7|A0A1Q9EDN7_SYMMI",0,19.8856621189336,0,17.6868903107703,0,19.2772170110834,0,20.5709869046398,19.9718311953783,0,16.5623318742655,9.51419991519974,20.313246248743,9.21400216495855,0
